6438  	закрыться	закрыться	v	14.1	20.0	19.7	26.8	8.9	8.8	9.7	
6439  	закупка	закупка	s	14.1	1.1	0.5	3.1	0.0	7.7	25.2	
6440  	извиняться	извиняться	v	14.1	24.8	23.5	25.3	7.4	15.0	7.7	
6441  	листва	листва	s	14.1	25.2	21.2	22.8	16.3	4.8	8.4	
6442  	ложа	ложа	s	14.1	6.7	12.4	10.1	10.4	13.9	23.8	
6443  	массивный	массивный	a	14.1	21.8	13.8	19.2	13.3	12.5	9.4	
6444  	мусульманин	мусульманин	s	14.1	1.8	2.0	4.7	1.5	2.6	26.1	
6445  	низ	низ	s	14.1	37.6	15.1	14.9	8.9	12.1	10.0	
6446  	новое	новое	s	14.1	19.7	11.8	8.6	7.4	18.3	15.7	
6447  	ознакомиться	ознакомиться	v	14.1	9.9	7.7	8.6	26.7	18.7	18.6	
6448  	оправдывать	оправдывать	v	14.1	14.2	10.2	11.8	13.3	20.2	17.6	
6449  	определенно	определенно	adv	14.1	9.4	13.8	22.6	5.9	6.2	12.9	
6450  	осуждать	осуждать	v	14.1	15.1	18.8	11.8	28.2	23.5	14.2	
6451  	партизан	партизан	s	14.1	19.1	22.9	14.5	11.9	26.8	16.0	
6452  	повториться	повториться	v	14.1	11.3	16.6	13.2	19.3	15.0	17.6	
6453  	подписание	подписание	s	14.1	0.7	1.3	1.8	4.5	5.9	25.2	
6454  	проглотить	проглотить	v	14.1	22.1	23.5	29.1	13.3	7.7	7.8	
6455  	проповедь	проповедь	s	14.1	5.3	5.2	8.2	20.8	9.9	12.6	
6456  	публично	публично	adv	14.1	3.9	5.4	4.9	14.8	16.1	26.8	
6457  	размахивать	размахивать	v	14.1	33.5	29.0	24.0	8.9	9.5	7.8	
6458  	сеанс	сеанс	s	14.1	10.8	10.9	14.1	28.2	16.1	16.8	
6459  	слияние	слияние	s	14.1	4.6	3.3	4.2	8.9	7.7	19.3	
6460  	слушаться	слушаться	v	14.1	32.8	30.6	20.8	14.8	11.4	8.3	
6461  	совхоз	совхоз	s	14.1	10.1	18.7	6.8	210.5	93.5	12.8	
6462  	сустав	сустав	s	14.1	8.7	12.2	11.2	3.0	6.2	11.8	
6463  	уборка	уборка	s	14.1	13.8	12.5	13.0	84.5	27.9	13.8	
6464  	удельный	удельный	a	14.1	1.1	1.8	0.9	13.3	8.1	11.4	
6465  	упоминание	упоминание	s	14.1	6.6	9.1	10.1	8.9	16.1	18.4	
6466  	хмыкнуть	хмыкнуть	v	14.1	15.6	19.3	44.5	1.5	4.0	1.9	
6467  	шведский	шведский	a	14.1	6.4	6.8	7.8	14.8	15.4	20.0	
6468  	экзотический	экзотический	a	14.1	1.2	5.0	11.9	13.3	9.2	21.6	
6469  	бессмертный	бессмертный	a	14.0	11.9	15.3	19.2	28.2	15.8	13.1	
6470  	бесчисленный	бесчисленный	a	14.0	15.8	14.7	14.7	29.6	23.5	14.5	
6471  	болтаться	болтаться	v	14.0	22.9	22.4	30.6	7.4	4.4	6.9	
6472  	бомж	бомж	s	14.0	0.0	0.0	34.2	0.0	0.0	14.4	
6473  	влиятельный	влиятельный	a	14.0	2.5	4.9	8.5	11.9	10.6	24.8	
6474  	выраженный	выраженный	a	14.0	2.1	2.7	3.4	3.0	7.0	11.8	
6475  	динамический	динамический	a	14.0	0.7	0.6	1.2	23.7	4.0	7.4	
6476  	завязать	завязать	v	14.0	22.5	23.3	20.9	3.0	11.7	11.4	
6477  	законодатель	законодатель	s	14.0	1.2	0.8	1.2	0.0	0.7	21.1	
6478  	качаться	качаться	v	14.0	41.5	32.1	21.7	13.3	8.8	6.4	
6479  	мистический	мистический	a	14.0	6.4	7.0	12.2	11.9	11.0	17.8	
6480  	мэрия	мэрия	s	14.0	0.0	0.0	9.7	0.0	1.1	28.4	
6481  	неприятно	неприятно	adv	14.0	24.8	22.9	23.6	17.8	12.8	8.2	
6482  	отрывок	отрывок	s	14.0	6.2	7.0	6.7	54.9	21.6	19.1	
6483  	палач	палач	s	14.0	19.3	11.1	25.0	20.8	23.5	12.0	
6484  	первенство	первенство	s	14.0	3.4	5.8	2.5	53.4	22.4	27.6	
6485  	побить	побить	v	14.0	20.7	24.0	22.8	8.9	8.4	10.4	
6486  	показательный	показательный	a	14.0	2.1	3.5	3.4	23.7	9.2	24.9	
6487  	покров	покров	s	14.0	8.7	8.8	8.2	7.4	8.8	12.9	
6488  	порвать	порвать	v	14.0	23.2	20.5	20.4	16.3	14.7	10.5	
6489  	предстать	предстать	v	14.0	10.8	14.8	16.6	17.8	12.8	14.9	
6490  	предшественник	предшественник	s	14.0	5.7	4.2	5.5	17.8	14.7	22.0	
6491  	развить	развить	v	14.0	6.2	7.3	7.7	10.4	15.8	16.2	
6492  	разгар	разгар	s	14.0	11.9	15.9	11.8	23.7	19.4	19.2	
6493  	смешанный	смешанный	a	14.0	8.5	7.2	5.5	3.0	9.2	12.6	
6494  	угрюмый	угрюмый	a	14.0	37.9	17.0	29.8	25.2	13.6	6.0	
6495  	удалиться	удалиться	v	14.0	22.1	23.7	25.7	13.3	11.7	8.7	
6496  	условно	условно	adv	14.0	4.2	4.0	5.8	4.5	8.8	17.2	
6497  	функционировать	функционировать	v	14.0	0.3	2.0	2.4	1.5	6.2	18.7	
6498  	шумно	шумно	adv	14.0	32.6	34.7	23.8	10.4	9.2	7.2	
6499  	шут	шут	s	14.0	13.1	72.5	14.4	10.4	5.5	6.0	
6500  	водоем	водоем	s	13.9	6.7	4.7	5.9	4.5	4.4	16.1	
6501  	вспоминаться	вспоминаться	v	13.9	13.8	13.2	11.5	20.8	26.4	16.2	
6502  	выигрывать	выигрывать	v	13.9	7.3	11.4	6.7	7.4	8.8	23.9	
6503  	география	география	s	13.9	14.4	6.0	12.0	13.3	19.8	15.2	
6504  	измена	измена	s	13.9	17.0	11.8	16.8	13.3	22.0	11.6	
6505  	инструктор	инструктор	s	13.9	11.9	17.6	13.6	29.6	3.3	19.2	
6506  	каталог	каталог	s	13.9	3.7	1.8	5.1	4.5	5.9	19.1	
6507  	клоун	клоун	s	13.9	8.5	16.0	6.8	26.7	174.2	11.8	
6508  	локомотив	локомотив	s	13.9	0.3	2.4	2.4	19.3	2.9	22.3	
6509  	нахмуриться	нахмуриться	v	13.9	44.8	31.9	31.6	3.0	0.7	1.9	
6510  	нахождение	нахождение	s	13.9	1.1	1.8	1.9	5.9	3.7	8.6	
6511  	непривычный	непривычный	a	13.9	15.6	22.9	16.4	17.8	20.9	13.7	
6512  	облигация	облигация	s	13.9	1.9	3.2	1.2	0.0	1.1	18.5	
6513  	отодвинуть	отодвинуть	v	13.9	28.5	24.0	25.6	8.9	8.1	7.9	
6514  	отраслевой	отраслевой	a	13.9	0.0	0.0	0.0	8.9	6.2	17.6	
6515  	переезд	переезд	s	13.9	12.1	10.0	13.9	14.8	23.9	17.3	
6516  	подбор	подбор	s	13.9	6.6	4.0	3.9	13.3	13.9	19.4	
6517  	подразумевать	подразумевать	v	13.9	6.7	4.9	7.2	1.5	5.5	16.9	
6518  	покоситься	покоситься	v	13.9	37.4	25.8	31.7	1.5	4.0	4.1	
6519  	пополам	пополам	adv	13.9	20.4	19.4	23.3	8.9	14.3	9.1	
6520  	превосходить	превосходить	v	13.9	6.7	4.0	6.5	14.8	12.5	16.3	
6521  	приемный	приемный	a	13.9	10.8	10.1	14.3	20.8	23.5	14.4	
6522  	присниться	присниться	v	13.9	20.6	24.6	24.5	7.4	7.3	7.1	
6523  	провозгласить	провозгласить	v	13.9	7.8	7.9	10.3	25.2	20.2	18.1	
6524  	раковина	раковина	s	13.9	11.2	15.3	23.0	19.3	17.2	7.7	
6525  	расслабиться	расслабиться	v	13.9	1.2	8.6	27.7	0.0	4.4	12.6	
6526  	расстегнуть	расстегнуть	v	13.9	39.5	31.5	30.4	7.4	4.4	3.0	
6527  	рассыпаться	рассыпаться	v	13.9	25.5	22.1	25.1	16.3	10.6	9.0	
6528  	связываться	связываться	v	13.9	15.1	12.2	14.4	4.5	9.5	9.7	
6529  	скидка	скидка	s	13.9	1.8	4.0	6.1	8.9	7.7	21.1	
6530  	смириться	смириться	v	13.9	8.0	16.6	19.8	14.8	7.3	15.5	
6531  	такт	такт	s	13.9	15.8	19.7	18.5	13.3	12.5	10.0	
6532  	темнеть	темнеть	v	13.9	33.7	33.5	25.0	11.9	12.5	5.2	
6533  	треск	треск	s	13.9	37.6	26.4	25.8	10.4	11.0	6.3	
6534  	уральский	уральский	a	13.9	5.1	5.6	5.8	5.9	5.1	22.1	
6535  	башка	башка	s	13.8	14.7	26.2	35.9	0.0	0.7	3.5	
6536  	вспомниться	вспомниться	v	13.8	26.8	25.4	22.5	11.9	12.8	8.6	
6537  	выбежать	выбежать	v	13.8	34.0	30.8	25.0	20.8	11.0	6.2	
6538  	глубинный	глубинный	a	13.8	4.2	6.5	5.8	3.0	11.7	13.7	
6539  	замирать	замирать	v	13.8	29.2	24.7	23.2	16.3	18.7	8.1	
6540  	иллюстрация	иллюстрация	s	13.8	1.9	3.8	4.7	62.3	16.5	15.6	
6541  	истерика	истерика	s	13.8	12.6	17.1	24.4	11.9	10.6	10.5	
6542  	лишенный	лишенный	a	13.8	12.8	11.5	10.7	23.7	19.4	15.3	
6543  	намекать	намекать	v	13.8	11.7	17.5	22.1	10.4	9.9	13.1	
6544  	населенный	населенный	a	13.8	9.9	4.0	5.0	7.4	12.1	19.8	
6545  	нижегородский	нижегородский	a	13.8	1.1	0.0	1.6	0.0	13.9	23.9	
6546  	общность	общность	s	13.8	5.3	4.5	3.1	10.4	9.9	13.6	
6547  	оптимизация	оптимизация	s	13.8	0.0	0.0	0.0	0.0	1.1	13.1	
6548  	отрываться	отрываться	v	13.8	30.1	19.8	22.0	16.3	12.1	8.8	
6549  	отцовский	отцовский	a	13.8	14.2	21.5	21.7	43.0	15.8	10.9	
6550  	очаровательный	очаровательный	a	13.8	9.9	13.8	16.3	43.0	15.4	16.3	
6551  	погубить	погубить	v	13.8	23.9	19.1	17.0	7.4	14.7	12.5	
6552  	преданный	преданный	a	13.8	15.1	13.7	14.0	25.2	33.4	15.7	
6553  	принудительный	принудительный	a	13.8	2.5	2.4	3.2	4.5	6.6	10.4	
6554  	репрессия	репрессия	s	13.8	2.1	2.8	2.2	13.3	32.3	27.2	
6555  	скрипеть	скрипеть	v	13.8	41.1	32.7	24.3	22.2	8.4	4.9	
6556  	сочетаться	сочетаться	v	13.8	6.0	4.2	6.8	11.9	13.9	17.2	
6557  	сплав	сплав	s	13.8	6.9	3.1	3.3	11.9	6.6	12.3	
6558  	ссора	ссора	s	13.8	14.4	13.9	18.2	13.3	18.3	13.3	
6559  	стирать	стирать	v	13.8	24.5	16.9	20.3	7.4	11.0	9.9	
6560  	струна	струна	s	13.8	19.1	18.8	20.4	19.3	8.4	9.3	
6561  	тронуться	тронуться	v	13.8	25.2	28.3	25.8	5.9	15.0	7.4	
6562  	укладываться	укладываться	v	13.8	12.2	14.6	14.1	4.5	17.6	14.2	
6563  	утешать	утешать	v	13.8	24.3	19.3	20.5	8.9	13.6	10.6	
6564  	шепотом	шепотом	adv	13.8	40.8	32.7	25.5	8.9	6.2	5.1	
6565  	артиллерия	артиллерия	s	13.7	31.0	21.6	5.4	8.9	42.9	15.9	
6566  	библия	библия	s	13.7	8.5	8.6	11.9	4.5	11.0	15.5	
6567  	взорвать	взорвать	v	13.7	15.6	12.8	17.6	7.4	16.1	16.0	
6568  	втроем	втроем	adv	13.7	20.0	21.0	22.6	13.3	15.0	11.1	
6569  	выглянуть	выглянуть	v	13.7	29.6	26.5	31.9	0.0	3.7	4.4	
6570  	голубь	голубь	s	13.7	21.8	20.7	21.6	5.9	19.8	9.9	
6571  	желательно	желательно	adv	13.7	4.4	5.9	8.9	7.4	7.7	17.8	
6572  	задолго	задолго	adv	13.7	9.0	10.4	10.3	22.2	24.9	18.2	
6573  	запуск	запуск	s	13.7	1.1	2.0	2.8	54.9	10.3	22.3	
6574  	медик	медик	s	13.7	9.4	10.5	8.0	11.9	9.9	20.4	
6575  	наставник	наставник	s	13.7	5.8	10.6	19.1	14.8	9.5	12.7	
6576  	отбирать	отбирать	v	13.7	15.6	9.6	12.0	8.9	23.9	16.2	
6577  	поискать	поискать	v	13.7	21.3	24.8	24.1	4.5	8.1	7.2	
6578  	полигон	полигон	s	13.7	6.4	2.6	5.5	4.5	7.0	23.3	
6579  	превысить	превысить	v	13.7	2.3	1.7	2.3	14.8	4.4	24.7	
6580  	предметный	предметный	a	13.7	0.3	1.4	1.5	3.0	2.6	5.0	
6581  	продавщица	продавщица	s	13.7	18.6	24.7	30.3	4.5	6.6	6.9	
6582  	просидеть	просидеть	v	13.7	21.3	23.4	21.2	16.3	26.4	9.8	
6583  	сливаться	сливаться	v	13.7	23.6	14.7	14.8	28.2	15.8	9.6	
6584  	соратник	соратник	s	13.7	9.8	12.9	8.5	31.1	11.4	22.1	
6585  	спонсор	спонсор	s	13.7	0.0	0.0	6.8	0.0	1.5	28.6	
6586  	трогательный	трогательный	a	13.7	10.5	12.5	12.6	25.2	18.3	18.8	
6587  	унижение	унижение	s	13.7	15.8	13.6	18.4	10.4	14.7	13.9	
6588  	устареть	устареть	v	13.7	8.2	7.4	5.4	5.9	20.2	21.5	
6589  	банальный	банальный	a	13.6	3.5	8.8	14.0	13.3	9.9	19.7	
6590  	бухгалтерский	бухгалтерский	a	13.6	2.5	1.0	3.8	1.5	2.6	14.6	
6591  	вознаграждение	вознаграждение	s	13.6	3.9	2.9	6.4	8.9	6.2	11.9	
6592  	вообразить	вообразить	v	13.6	18.8	17.3	23.1	17.8	17.6	9.8	
6593  	враждебный	враждебный	a	13.6	16.1	15.1	11.0	43.0	28.2	15.1	
6594  	вымыть	вымыть	v	13.6	27.6	21.5	19.0	14.8	11.0	9.8	
6595  	вытаскивать	вытаскивать	v	13.6	26.4	18.5	22.9	3.0	18.3	9.6	
6596  	гусь	гусь	s	13.6	19.5	18.4	19.2	4.5	11.0	11.0	
6597  	давность	давность	s	13.6	3.9	5.9	8.8	10.4	12.1	17.2	
6598  	заветный	заветный	a	13.6	9.4	12.9	15.8	19.3	12.8	17.0	
6599  	заграничный	заграничный	a	13.6	12.6	22.5	12.9	34.1	22.0	15.2	
6600  	насос	насос	s	13.6	9.8	7.4	4.2	13.3	6.6	12.2	
6601  	обломок	обломок	s	13.6	26.6	19.3	18.9	25.2	13.6	11.2	
6602  	обучать	обучать	v	13.6	7.3	5.4	6.0	14.8	13.6	15.9	
6603  	перепись	перепись	s	13.6	0.0	1.3	0.8	13.3	2.6	13.4	
6604  	подавить	подавить	v	13.6	28.0	19.4	16.2	20.8	16.9	11.2	
6605  	потрясение	потрясение	s	13.6	8.2	11.5	11.8	10.4	16.1	19.3	
6606  	проанализировать	проанализировать	v	13.6	3.4	2.3	3.3	5.9	11.0	15.1	
6607  	продумать	продумать	v	13.6	13.8	15.7	11.5	13.3	16.5	15.1	
6608  	проследить	проследить	v	13.6	13.3	8.8	17.3	13.3	16.1	11.2	
6609  	прошлогодний	прошлогодний	a	13.6	12.2	14.7	10.4	10.4	7.7	21.5	
6610  	птичий	птичий	a	13.6	18.1	26.4	21.8	29.6	9.2	8.9	
6611  	раздумье	раздумье	s	13.6	21.3	18.5	18.7	10.4	10.6	12.8	
6612  	рев	рев	s	13.6	38.5	24.6	22.6	19.3	13.2	7.5	
6613  	розничный	розничный	a	13.6	0.5	0.0	0.7	3.0	4.4	20.1	
6614  	сияние	сияние	s	13.6	17.6	21.2	20.0	17.8	9.2	7.6	
6615  	склонить	склонить	v	13.6	35.1	23.5	21.8	8.9	10.6	8.5	
6616  	скука	скука	s	13.6	13.1	19.8	21.1	29.6	19.1	11.2	
6617  	старина	старина	s	13.6	19.0	17.9	13.5	23.7	31.6	13.2	
6618  	удаление	удаление	s	13.6	2.8	4.0	3.6	8.9	6.2	11.7	
6619  	удалить	удалить	v	13.6	7.1	5.4	6.3	8.9	12.8	14.4	
6620  	факс	факс	s	13.6	0.0	0.0	9.9	0.0	0.0	10.8	
6621  	целоваться	целоваться	v	13.6	20.6	22.9	24.1	10.4	5.5	8.3	
6622  	чепуха	чепуха	s	13.6	45.7	35.6	17.7	22.2	12.8	6.4	
6623  	шкала	шкала	s	13.6	5.7	2.4	2.9	3.0	7.3	11.7	
6624  	адмирал	адмирал	s	13.5	13.8	15.6	17.0	29.6	18.0	14.4	
6625  	арена	арена	s	13.5	9.9	10.5	8.3	4.5	19.8	19.3	
6626  	беспомощный	беспомощный	a	13.5	25.2	18.7	17.8	26.7	19.4	10.9	
6627  	веранда	веранда	s	13.5	21.8	36.1	20.6	35.6	13.9	7.6	
6628  	вспыхивать	вспыхивать	v	13.5	38.1	24.8	20.1	23.7	13.2	7.8	
6629  	выгодно	выгодно	adv	13.5	8.5	5.8	9.9	1.5	15.8	22.0	
6630  	вырастить	вырастить	v	13.5	9.0	10.4	10.3	28.2	15.8	14.9	
6631  	гадать	гадать	v	13.5	14.2	20.9	20.2	7.4	21.3	12.0	
6632  	господний	господний	a	13.5	2.1	3.2	6.5	3.0	1.8	8.3	
6633  	дачный	дачный	a	13.5	12.6	14.1	17.8	10.4	13.9	14.8	
6634  	донестись	донестись	v	13.5	34.2	27.9	31.1	10.4	4.4	3.4	
6635  	дробный	дробный	a	13.5	8.0	5.2	8.3	14.8	14.3	13.0	
6636  	думский	думский	a	13.5	0.0	0.0	2.9	1.5	1.8	32.7	
6637  	затянуть	затянуть	v	13.5	32.8	24.2	21.4	17.8	9.2	8.5	
6638  	земляк	земляк	s	13.5	10.8	13.9	13.6	22.2	14.7	18.9	
6639  	издатель	издатель	s	13.5	1.9	4.1	5.8	31.1	15.4	26.3	
6640  	имидж	имидж	s	13.5	0.0	0.0	5.7	0.0	0.0	26.6	
6641  	комсомол	комсомол	s	13.5	10.1	11.0	10.0	142.3	34.5	18.0	
6642  	конкурсный	конкурсный	a	13.5	0.0	0.0	0.0	1.5	1.8	18.5	
6643  	крошка	крошка	s	13.5	19.7	18.4	29.2	8.9	9.9	6.3	
6644  	ласка	ласка	s	13.5	14.2	17.8	20.1	25.2	11.4	7.2	
6645  	ленивый	ленивый	a	13.5	23.4	19.2	21.0	19.3	11.4	10.3	
6646  	масштабный	масштабный	a	13.5	0.0	0.6	1.6	1.5	5.5	24.8	
6647  	набраться	набраться	v	13.5	12.6	20.5	18.7	5.9	15.8	13.7	
6648  	нехорошо	нехорошо	adv	13.5	32.4	32.6	22.5	3.0	7.0	6.2	
6649  	обижать	обижать	v	13.5	21.8	23.7	19.0	11.9	14.3	10.2	
6650  	обозначение	обозначение	s	13.5	4.8	3.6	3.0	4.5	4.8	11.3	
6651  	обретать	обретать	v	13.5	6.2	11.4	12.5	5.9	19.1	15.2	
6652  	погасить	погасить	v	13.5	26.2	19.3	15.5	8.9	8.1	13.2	
6653  	погулять	погулять	v	13.5	25.4	19.3	20.8	3.0	9.2	9.0	
6654  	податься	податься	v	13.5	26.9	29.3	26.3	8.9	7.0	6.4	
6655  	подбежать	подбежать	v	13.5	49.5	25.8	24.6	8.9	8.4	4.7	
6656  	подмигнуть	подмигнуть	v	13.5	39.7	29.9	29.5	7.4	5.9	3.1	
6657  	подсказывать	подсказывать	v	13.5	16.1	17.6	17.5	13.3	18.3	12.5	
6658  	подсудимый	подсудимый	s	13.5	9.9	11.8	6.1	4.5	48.4	11.9	
6659  	пожаловаться	пожаловаться	v	13.5	29.8	19.3	19.9	8.9	9.9	11.3	
6660  	поп	поп	s	13.5	30.1	26.5	21.7	7.4	12.5	6.2	
6661  	приемлемый	приемлемый	a	13.5	2.7	2.3	4.6	5.9	6.6	19.7	
6662  	прорваться	прорваться	v	13.5	28.0	20.3	16.0	16.3	19.8	12.9	
6663  	профилактика	профилактика	s	13.5	2.1	1.8	2.9	1.5	6.6	16.1	
6664  	разбросать	разбросать	v	13.5	24.8	17.4	20.2	11.9	13.2	10.7	
6665  	рассердиться	рассердиться	v	13.5	44.8	40.7	21.3	5.9	12.8	3.6	
6666  	сильнейший	сильнейший	a	13.5	4.8	6.5	7.4	19.3	19.1	22.3	
6667  	стонать	стонать	v	13.5	30.7	29.0	24.3	10.4	9.9	6.0	
6668  	судопроизводство	судопроизводство	s	13.5	0.0	0.0	0.0	1.5	1.5	3.7	
6669  	титул	титул	s	13.5	3.9	4.2	7.9	11.9	11.4	24.3	
6670  	угольный	угольный	a	13.5	5.7	6.0	4.9	4.5	21.3	15.6	
6671  	всадник	всадник	s	13.4	15.4	17.3	22.8	17.8	12.1	9.9	
6672  	выдаваться	выдаваться	v	13.4	9.8	8.9	5.8	19.3	15.8	15.8	
6673  	даром	даром	adv	13.4	19.0	21.5	18.4	7.4	9.9	11.8	
6674  	затеять	затеять	v	13.4	13.1	18.4	19.6	5.9	14.7	14.4	
6675  	казарма	казарма	s	13.4	13.5	19.6	21.5	4.5	14.3	11.7	
6676  	киоск	киоск	s	13.4	17.0	14.4	22.0	10.4	6.6	12.8	
6677  	лирический	лирический	a	13.4	4.8	6.4	6.7	35.6	24.6	20.4	
6678  	любопытно	любопытно	adv	13.4	9.9	14.6	11.4	23.7	16.9	16.9	
6679  	матрица	матрица	s	13.4	0.0	1.4	1.1	0.0	1.5	5.3	
6680  	оптический	оптический	a	13.4	5.8	6.0	4.7	5.9	8.4	7.8	
6681  	освещать	освещать	v	13.4	27.8	16.1	15.0	23.7	13.9	11.6	
6682  	памятный	памятный	a	13.4	15.2	7.9	9.2	14.8	21.3	19.0	
6683  	перекресток	перекресток	s	13.4	19.9	20.7	17.8	16.3	19.4	12.3	
6684  	пересечь	пересечь	v	13.4	24.3	26.9	19.0	11.9	12.8	10.3	
6685  	понемногу	понемногу	adv	13.4	20.6	20.7	18.3	13.3	17.6	11.5	
6686  	посылка	посылка	s	13.4	18.6	14.6	9.7	14.8	30.1	13.4	
6687  	прах	прах	s	13.4	10.5	17.5	20.7	16.3	14.7	12.7	
6688  	распоряжаться	распоряжаться	v	13.4	15.1	11.8	12.2	5.9	17.6	14.2	
6689  	свалить	свалить	v	13.4	24.3	23.9	22.9	4.5	9.2	9.0	
6690  	складывать	складывать	v	13.4	25.7	20.5	18.3	14.8	11.0	10.0	
6691  	скульптор	скульптор	s	13.4	10.1	22.4	7.6	35.6	17.6	18.7	
6692  	таз	таз	s	13.4	16.5	14.3	21.3	4.5	7.0	8.3	
6693  	чердак	чердак	s	13.4	17.9	23.8	27.7	4.5	15.4	7.0	
6694  	эмигрант	эмигрант	s	13.4	5.0	5.2	11.5	47.4	26.1	20.4	
6695  	ярмарка	ярмарка	s	13.4	3.7	4.3	4.9	5.9	15.0	24.6	
6696  	араб	араб	s	13.3	1.8	7.2	8.6	3.0	6.6	24.0	
6697  	армянский	армянский	a	13.3	3.0	5.4	15.2	5.9	37.4	16.8	
6698  	бедствие	бедствие	s	13.3	14.5	11.1	7.1	13.3	29.0	16.0	
6699  	безнадежно	безнадежно	adv	13.3	23.2	19.6	18.8	19.3	13.6	11.9	
6700  	вложение	вложение	s	13.3	0.0	0.0	1.9	0.0	7.3	22.5	
6701  	влюбить	влюбить	v	13.3	11.3	16.2	15.1	20.8	14.7	16.2	
6702  	впадать	впадать	v	13.3	8.2	12.3	17.5	7.4	15.4	12.0	
6703  	впереди	впереди	pr	13.3	29.4	21.9	15.4	14.8	12.1	10.1	
6704  	выяснять	выяснять	v	13.3	5.8	10.9	17.8	11.9	16.1	15.2	
6705  	генштаб	генштаб	s	13.3	5.3	2.2	2.8	3.0	12.5	29.7	
6706  	гонорар	гонорар	s	13.3	4.4	8.3	17.1	17.8	13.2	19.1	
6707  	доводить	доводить	v	13.3	8.5	14.2	12.6	19.3	16.5	14.9	
6708  	драматург	драматург	s	13.3	2.3	3.1	6.5	38.5	19.1	26.1	
6709  	емкость	емкость	s	13.3	2.5	2.7	5.1	7.4	10.3	17.2	
6710  	живописный	живописный	a	13.3	4.2	6.8	8.4	37.1	31.6	16.5	
6711  	коегде	коегде	advpro	13.3	28.5	22.0	20.1	10.4	20.9	8.9	
6712  	консультант	консультант	s	13.3	2.7	4.5	6.3	14.8	11.4	21.4	
6713  	круто	круто	adv	13.3	34.4	21.0	18.9	14.8	19.8	7.0	
6714  	лениво	лениво	adv	13.3	34.2	26.9	29.1	22.2	9.2	3.3	
6715  	любезный	любезный	a	13.3	22.5	17.3	20.4	11.9	21.3	10.6	
6716  	око	око	s	13.3	10.6	14.8	19.0	10.4	10.6	11.1	
6717  	отказывать	отказывать	v	13.3	9.0	11.4	12.5	14.8	12.5	15.4	
6718  	парадоксальный	парадоксальный	a	13.3	2.5	4.0	3.7	7.4	13.6	19.6	
6719  	парта	парта	s	13.3	24.8	30.8	22.4	10.4	11.4	7.5	
6720  	поанглийски	поанглийски	adv	13.3	7.1	9.7	19.8	22.2	18.3	14.7	
6721  	повар	повар	s	13.3	28.7	17.5	13.1	38.5	38.1	12.7	
6722  	розыск	розыск	s	13.3	8.3	20.9	14.6	5.9	7.0	15.9	
6723  	стаж	стаж	s	13.3	4.4	4.3	6.4	7.4	21.6	19.9	
6724  	стебель	стебель	s	13.3	22.9	14.1	12.8	8.9	8.4	8.7	
6725  	типовой	типовой	a	13.3	2.8	3.1	2.8	13.3	6.6	12.3	
6726  	фальшивый	фальшивый	a	13.3	15.8	13.7	19.4	19.3	13.6	13.4	
6727  	ходатайство	ходатайство	s	13.3	2.8	3.3	2.2	10.4	5.9	9.5	
6728  	алый	алый	a	13.2	12.2	16.6	23.1	32.6	10.6	11.1	
6729  	амбиция	амбиция	s	13.2	2.3	3.3	7.3	5.9	9.5	25.4	
6730  	дворник	дворник	s	13.2	17.9	20.6	17.4	0.0	13.6	13.6	
6731  	дорого	дорого	adv	13.2	12.1	10.7	13.5	8.9	12.5	16.1	
6732  	дошкольный	дошкольный	a	13.2	0.0	1.1	1.2	5.9	4.0	3.9	
6733  	затея	затея	s	13.2	13.3	12.4	14.9	19.3	16.5	17.0	
6734  	калужский	калужский	a	13.2	4.6	3.5	1.8	3.0	5.1	26.8	
6735  	копать	копать	v	13.2	26.6	26.4	20.9	4.5	13.6	8.4	
6736  	косметика	косметика	s	13.2	1.2	4.9	11.1	3.0	10.3	12.7	
6737  	кредитование	кредитование	s	13.2	0.0	0.0	1.3	0.0	4.0	26.5	
6738  	массив	массив	s	13.2	5.5	10.0	3.5	8.9	9.2	10.6	
6739  	менеджмент	менеджмент	s	13.2	0.0	0.0	1.4	0.0	0.0	23.6	
6740  	мраморный	мраморный	a	13.2	13.3	22.8	19.6	28.2	11.0	10.8	
6741  	наизусть	наизусть	adv	13.2	11.2	17.6	16.9	28.2	22.7	13.8	
6742  	налогоплательщик	налогоплательщик	s	13.2	0.0	0.0	1.4	0.0	2.2	25.1	
6743  	некрасивый	некрасивый	a	13.2	26.4	23.9	18.9	17.8	15.8	9.2	
6744  	оптимизм	оптимизм	s	13.2	3.7	6.1	5.9	14.8	21.3	22.8	
6745  	основываться	основываться	v	13.2	3.0	2.2	2.3	7.4	13.9	12.1	
6746  	парад	парад	s	13.2	14.9	10.9	10.5	14.8	22.7	17.8	
6747  	патриот	патриот	s	13.2	7.8	5.6	8.9	29.6	12.5	23.1	
6748  	передвижение	передвижение	s	13.2	7.8	8.3	7.9	10.4	12.8	16.1	
6749  	периодически	периодически	adv	13.2	1.8	1.4	7.4	10.4	5.1	18.7	
6750  	питать	питать	v	13.2	9.2	11.0	10.1	19.3	18.7	15.3	
6751  	подсчет	подсчет	s	13.2	5.7	4.3	5.0	7.4	13.2	20.4	
6752  	покачиваться	покачиваться	v	13.2	44.1	35.8	24.2	13.3	3.7	3.3	
6753  	поклон	поклон	s	13.2	14.9	16.4	20.4	17.8	21.6	10.6	
